Timestamp,LeftBank,RightBank_1,RightBank_2
2024-03-25 02:16:41,79284,62368,86268
2024-03-25 02:18:23,24000,117520,85052
2024-03-25 02:49:05,0,0,0
2024-03-25 02:50:47,19840,45216,2256
2024-03-25 03:21:32,79476,70764,92172
2024-03-25 03:23:17,76380,70956,89412
2024-03-25 03:53:50,77724,71700,94796
2024-03-25 03:55:37,77196,148668,106348
2024-03-25 04:26:19,29408,66272,40764
2024-03-25 04:28:04,45984,95004,82972
2024-03-25 04:58:42,14976,78520,14656
2024-03-25 05:00:27,23104,96120,18620
2024-03-25 05:31:03,11040,114280,45396
2024-03-25 05:32:51,0,0,0
2024-03-25 06:03:36,86436,73996,88428
2024-03-25 06:05:31,85452,73036,88044
2024-03-25 06:36:04,86412,80228,90341
2024-03-25 06:38:14,87180,89468,91499
2024-03-25 07:08:52,81996,78972,91032
2024-03-25 07:11:01,82188,74148,90990
2024-03-25 07:41:51,82932,75620,93242
2024-03-25 07:43:58,81996,73380,88898
2024-03-25 08:14:44,83124,73444,89462
2024-03-25 08:16:54,84468,70412,92441
2024-03-25 08:47:30,86028,69708,87958
2024-03-25 08:49:39,86028,73036,89539
2024-03-25 09:20:18,87972,78244,92582
2024-03-25 09:22:28,87948,71628,88956
2024-03-25 09:53:12,88356,75876,88664
2024-03-25 09:55:17,89292,78628,88068
2024-03-25 10:25:51,90671,74916,90993
2024-03-25 10:27:55,87568,74916,87903
2024-03-25 10:58:30,88140,68364,89090
2024-03-25 11:00:31,85836,70652,88923
2024-03-25 11:31:04,86796,73828,88399
2024-03-25 11:33:13,86796,75364,88912
2024-03-25 12:03:46,87564,76516,89617
2024-03-25 12:05:50,84684,73828,88310
2024-03-25 12:36:17,84684,78500,88972
2024-03-25 12:38:23,86412,76324,88562
2024-03-25 13:09:03,84660,71780,88329
2024-03-25 13:11:12,84892,72076,87852
2024-03-25 13:41:58,82764,72420,89008
2024-03-25 13:43:53,84685,76900,88529
2024-03-25 14:14:32,86052,79460,88928
2024-03-25 14:16:41,88716,76324,89175
2024-03-25 14:47:11,89292,77668,90571
2024-03-25 14:49:18,87951,74729,89760
2024-03-25 15:20:04,86196,70348,89335
2024-03-25 15:22:15,87732,74700,88024
2024-03-25 15:52:47,89100,72012,89587
2024-03-25 15:54:56,89868,73188,89749
2024-03-25 16:25:27,86028,76580,91765
2024-03-25 16:27:34,85836,70668,90354
2024-03-25 16:58:06,85836,76324,89416
2024-03-25 17:00:16,84276,76492,89757
2024-03-25 17:30:46,72320,62644,85944
2024-03-25 17:32:46,88910,72884,91419
2024-03-25 18:03:22,86028,74980,90673
2024-03-25 18:05:29,86220,75556,89521
2024-03-25 18:36:04,94681,74243,90433
2024-03-25 18:38:07,91020,80548,89724
2024-03-25 19:08:51,89292,75916,90020
2024-03-25 19:10:22,90084,75532,90156
2024-03-25 19:41:04,32736,71520,0
2024-03-25 19:42:50,0,0,0
2024-03-25 20:13:31,0,81968,0
2024-03-25 20:15:09,0,0,0
2024-03-25 20:45:47,42516,120960,69828
2024-03-25 20:47:25,0,0,0
2024-03-25 21:17:59,0,0,0
2024-03-25 21:19:37,12224,0,0
2024-03-25 21:50:11,160,91960,19032
2024-03-25 21:51:49,0,0,0
2024-03-25 22:22:23,0,27784,0
2024-03-25 22:24:00,0,45520,0
2024-03-25 22:54:45,0,0,0
2024-03-25 22:56:21,0,0,0
2024-03-25 23:27:07,0,0,0
2024-03-25 23:28:44,0,0,0
2024-03-25 23:59:09,0,0,0
2024-03-26 00:00:46,0,5880,0
2024-03-26 00:31:10,0,3008,0
2024-03-26 00:32:46,0,0,0
2024-03-26 01:03:18,0,1856,0
2024-03-26 01:04:55,0,10336,0
2024-03-26 01:35:29,0,0,0
2024-03-26 01:37:11,0,0,2048
2024-03-26 02:07:53,22848,41856,54428
2024-03-26 02:09:40,0,6240,38556
2024-03-26 02:40:09,27264,120312,87452
2024-03-26 02:41:53,576,130912,92420
2024-03-26 03:12:29,41984,114136,72952
2024-03-26 03:14:06,0,0,0
2024-03-26 03:44:37,70452,121296,95268
2024-03-26 03:46:19,72420,155844,107444
2024-03-26 04:16:48,77388,157500,100812
2024-03-26 04:18:26,60320,59136,91548
2024-03-26 04:49:06,65344,58176,95084
2024-03-26 04:50:42,47456,111572,80332
2024-03-26 05:21:16,63444,133356,93356
2024-03-26 05:23:01,35584,131408,86108
2024-03-26 05:53:33,86604,66548,96924
2024-03-26 05:55:14,89892,69044,95828
2024-03-26 06:25:53,89100,74980,90052
2024-03-26 06:28:03,86028,76132,88223
2024-03-26 06:58:45,84684,76196,89169
2024-03-26 07:00:54,83916,74892,88099
2024-03-26 07:31:26,84876,74980,89143
2024-03-26 07:33:34,84684,76132,87780
2024-03-26 08:04:02,84876,73636,88234
2024-03-26 08:06:09,84684,75044,89061
2024-03-26 08:36:59,84492,77732,88817
2024-03-26 08:39:07,84108,79652,89008
2024-03-26 09:09:47,83916,72844,87345
2024-03-26 09:11:55,82548,77516,87379
2024-03-26 09:42:23,85836,75364,88446
2024-03-26 09:44:30,81780,74596,87622
2024-03-26 10:14:57,87756,70476,86602
2024-03-26 10:16:58,90636,67916,86139
2024-03-26 10:47:32,87564,78092,89306
2024-03-26 10:49:38,88332,71116,87543
2024-03-26 11:20:09,78592,63324,85254
2024-03-26 11:22:20,82688,56096,84037
2024-03-26 11:53:01,78828,55616,35871
2024-03-26 11:55:12,90444,77708,87373
2024-03-26 12:25:52,93963,126012,91359
2024-03-26 12:28:01,88185,145140,91835
2024-03-26 12:58:35,84301,78756,86844
2024-03-26 13:00:41,87205,77860,89928
2024-03-26 13:31:17,88164,70452,86392
2024-03-26 13:33:21,86412,72332,86056
2024-03-26 14:03:51,91620,72652,87828
2024-03-26 14:05:45,93540,75812,87213
2024-03-26 14:36:21,95076,76748,89351
2024-03-26 14:38:30,91788,76364,90500
2024-03-26 15:09:05,86412,74508,91179
2024-03-26 15:11:15,89292,75596,89627
2024-03-26 15:41:55,86028,73868,88641
2024-03-26 15:44:04,89676,77711,88850
2024-03-26 16:14:55,85212,148884,112449
2024-03-26 16:17:07,86366,156356,109650
2024-03-26 16:47:52,93923,74215,88486
2024-03-26 16:50:05,92940,72012,90645
2024-03-26 17:20:52,75232,61108,38587
2024-03-26 17:22:38,92940,94372,87971
2024-03-26 17:53:11,90252,78052,89883
2024-03-26 17:55:24,86388,70348,88241
2024-03-26 18:26:00,86604,75545,91366
2024-03-26 18:28:08,86221,80726,88735
2024-03-26 18:59:01,88716,69071,90150
2024-03-26 19:00:44,91404,72396,89797
2024-03-26 19:31:12,0,0,0
2024-03-26 19:32:57,0,0,0
2024-03-26 20:03:37,0,0,0
2024-03-26 20:05:45,0,0,1088
2024-03-26 20:36:30,0,0,0
2024-03-26 20:38:16,0,0,0
2024-03-26 21:08:45,0,0,0
2024-03-26 21:10:22,0,0,0
2024-03-26 21:40:54,0,0,0
2024-03-26 21:42:33,0,0,0
2024-03-26 22:13:06,0,0,0
2024-03-26 22:14:46,0,0,0
2024-03-26 22:45:16,0,768,0
2024-03-26 22:46:56,0,0,0
2024-03-26 23:17:33,0,0,0
2024-03-26 23:19:13,0,0,0
2024-03-26 23:49:50,0,0,0
2024-03-26 23:51:29,0,0,0
2024-03-27 00:21:58,0,0,0
2024-03-27 00:23:36,0,0,0
2024-03-27 00:54:18,0,0,0
2024-03-27 00:55:56,0,0,0
2024-03-27 01:26:29,0,0,0
2024-03-27 01:28:07,0,0,0
2024-03-27 01:58:47,0,0,0
2024-03-27 02:00:23,0,0,0
2024-03-27 02:30:59,0,0,0
2024-03-27 02:32:36,0,0,0
2024-03-27 03:03:12,0,0,0
2024-03-27 03:04:50,9664,67072,0
2024-03-27 03:35:44,55500,117732,87220
2024-03-27 03:37:25,38144,155484,85592
2024-03-27 04:08:00,76836,151804,63040
2024-03-27 04:09:43,55788,153972,106008
2024-03-27 04:40:26,41988,157260,100316
2024-03-27 04:42:08,10176,144616,61948
2024-03-27 05:12:46,0,0,0
2024-03-27 05:14:22,2880,9856,23648
2024-03-27 05:45:04,61068,33824,0
2024-03-27 05:46:40,84900,51936,75868
2024-03-27 06:17:12,87180,75108,88641
2024-03-27 06:19:24,89892,75236,87850
2024-03-27 06:50:08,86244,76004,87958
2024-03-27 06:52:16,83532,71308,88737
2024-03-27 07:23:09,84108,72868,86008
2024-03-27 07:25:14,81228,66724,86488
2024-03-27 07:55:47,85260,75812,87019
2024-03-27 07:57:53,86221,78564,87518
2024-03-27 08:28:37,96310,76604,87029
2024-03-27 08:30:40,94575,80084,85540
2024-03-27 09:01:17,86394,75516,86835
2024-03-27 09:03:24,85837,74428,85980
2024-03-27 09:34:09,84705,74876,85920
2024-03-27 09:36:13,83934,70844,86479
2024-03-27 10:06:48,83471,75900,87733
2024-03-27 10:08:50,87374,73020,87262
2024-03-27 10:39:17,85260,69732,86252
2024-03-27 10:41:20,85836,74212,89263
2024-03-27 11:11:59,89676,72076,86975
2024-03-27 11:14:02,87635,72996,85784
2024-03-27 11:44:32,86619,71564,86761
2024-03-27 11:46:32,89173,69260,86697
2024-03-27 12:17:12,82356,70476,89216
2024-03-27 12:19:13,84160,73548,88896
2024-03-27 12:49:53,89294,73612,87870
2024-03-27 12:51:57,88716,75212,86697
2024-03-27 13:22:32,84302,71692,88502
2024-03-27 13:24:38,85452,75020,87445
2024-03-27 13:55:15,81948,75300,88377
2024-03-27 13:57:20,83868,71732,88223
2024-03-27 14:28:17,85431,70324,88130
2024-03-27 14:30:25,83868,67660,88049
2024-03-27 15:00:54,84276,69172,87168
2024-03-27 15:03:03,85236,68724,88167
2024-03-27 15:33:41,85452,68940,86496
2024-03-27 15:35:35,84684,73700,86853
2024-03-27 16:06:05,85260,74021,89126
2024-03-27 16:08:06,84876,77284,88505
2024-03-27 16:38:43,85644,70476,87583
2024-03-27 16:40:46,86604,70092,88785
2024-03-27 17:11:28,86604,76516,87641
2024-03-27 17:13:31,88932,75940,89432
2024-03-27 17:44:27,86796,74789,88408
2024-03-27 17:46:30,87372,73612,89018
2024-03-27 18:17:11,89124,72612,88744
2024-03-27 18:19:16,89100,76772,89282
2024-03-27 18:49:50,89484,76324,88687
2024-03-27 18:51:50,88524,77156,87890
2024-03-27 19:22:24,0,0,0
2024-03-27 19:23:48,0,0,0
2024-03-27 19:54:19,0,0,0
2024-03-27 19:56:07,0,0,0
2024-03-27 20:26:31,0,0,0
2024-03-27 20:28:19,5792,0,0
2024-03-27 20:58:49,0,0,0
2024-03-27 21:00:36,0,0,0
2024-03-27 21:31:06,0,0,0
2024-03-27 21:32:52,0,0,0
2024-03-27 22:03:27,0,0,0
2024-03-27 22:05:14,0,0,0
2024-03-27 22:35:46,0,0,0
2024-03-27 22:37:34,0,0,0
2024-03-27 23:08:10,0,0,0
2024-03-27 23:09:47,0,0,0
2024-03-27 23:40:21,0,75632,0
2024-03-27 23:41:58,0,0,0
2024-03-28 00:12:40,0,64864,0
2024-03-28 00:14:16,640,1024,10712
2024-03-28 00:44:45,0,0,96
2024-03-28 00:46:21,0,0,0
2024-03-28 01:16:49,0,0,0
2024-03-28 01:18:25,10112,124688,20472
2024-03-28 01:49:15,0,83656,0
2024-03-28 01:50:51,0,71792,0
2024-03-28 02:21:22,0,102120,0
2024-03-28 02:22:58,0,0,0
2024-03-28 02:53:35,0,72880,0
2024-03-28 02:55:12,0,86064,0
2024-03-28 03:25:50,0,47512,0
2024-03-28 03:27:26,0,58352,0
2024-03-28 03:58:01,0,0,0
2024-03-28 03:59:37,0,192,0
2024-03-28 04:30:17,0,67952,0
2024-03-28 04:31:56,0,62792,0
2024-03-28 05:02:27,0,45168,0
2024-03-28 05:04:12,0,0,0
2024-03-28 05:34:51,0,0,0
2024-03-28 05:36:45,0,0,0
2024-03-28 06:07:21,83148,75788,92332
2024-03-28 06:09:12,82764,72652,85924
2024-03-28 06:39:39,87756,82084,85968
2024-03-28 06:41:46,85260,79052,85683
2024-03-28 07:12:20,89100,73996,85370
2024-03-28 07:14:24,90636,75532,86197
2024-03-28 07:45:15,86350,79052,87396
2024-03-28 07:47:21,89292,79052,83816
2024-03-28 08:17:53,86412,76300,85141
2024-03-28 08:20:02,94045,73548,85299
2024-03-28 08:50:36,89292,74212,86202
2024-03-28 08:52:42,89892,78756,87806
2024-03-28 09:23:18,84492,76580,87165
2024-03-28 09:25:27,84492,77732,84055
2024-03-28 09:56:02,85836,69964,87707
2024-03-28 09:58:08,86604,81572,88213
2024-03-28 10:28:49,84684,73932,88370
2024-03-28 10:30:55,86988,79244,87527
2024-03-28 11:01:26,81996,69212,83676
2024-03-28 11:03:32,89292,69108,83077
2024-03-28 11:34:12,92246,76084,83742
2024-03-28 11:36:18,94149,74740,85930
2024-03-28 12:06:45,88524,78540,88262
2024-03-28 12:08:30,95460,69684,88133
2024-03-28 12:39:10,82740,81036,93782
2024-03-28 12:41:21,91980,77668,91106
2024-03-28 13:11:50,88908,66036,85352
2024-03-28 13:13:58,89100,72100,89675
2024-03-28 13:44:32,92196,72652,86036
2024-03-28 13:46:35,91044,73228,85373
2024-03-28 14:17:12,94023,76492,87779
2024-03-28 14:19:16,92977,78052,87078
2024-03-28 14:49:51,92964,71372,85376
2024-03-28 14:51:47,93540,74316,87008
2024-03-28 15:22:29,92580,72396,84317
2024-03-28 15:24:25,90636,70860,89125
2024-03-28 15:54:53,90636,75660,85548
2024-03-28 15:56:53,92388,69708,86302
2024-03-28 16:27:22,87756,75724,86456
2024-03-28 16:29:22,89100,75084,87875
2024-03-28 17:00:10,84084,74124,88399
2024-03-28 17:02:26,81012,67468,89377
2024-03-28 17:33:16,85236,76812,85141
2024-03-28 17:35:19,82140,73484,84447
2024-03-28 18:05:52,79384,61620,71097
2024-03-28 18:07:49,75233,59316,70126
2024-03-28 18:38:31,86580,72204,86752
2024-03-28 18:40:36,86220,71255,85363
2024-03-28 19:11:25,5,163,26
2024-03-28 19:13:01,90468,74124,85980
2024-03-28 19:43:34,0,40736,0
2024-03-28 19:45:07,896,0,0
2024-03-28 20:15:48,0,0,0
2024-03-28 20:17:23,0,0,0
2024-03-28 20:48:04,0,0,0
2024-03-28 20:49:40,0,0,0
2024-03-28 21:20:14,0,0,0
2024-03-28 21:21:49,0,0,0
2024-03-28 21:52:17,0,0,0
2024-03-28 21:53:54,0,0,0
2024-03-28 22:24:37,0,0,0
2024-03-28 22:26:14,0,0,0
2024-03-28 22:56:58,0,0,0
2024-03-28 22:58:37,0,0,0
2024-03-28 23:29:06,0,0,0
2024-03-28 23:30:44,0,0,0
2024-03-29 00:01:18,0,0,0
2024-03-29 00:02:56,0,0,0
2024-03-29 00:33:22,0,0,0
2024-03-29 00:34:59,0,0,0
2024-03-29 01:05:42,0,0,0
2024-03-29 01:07:19,0,0,0
2024-03-29 01:38:07,0,0,0
2024-03-29 01:39:43,0,0,0
2024-03-29 02:10:11,0,0,0
2024-03-29 02:11:47,0,0,0
2024-03-29 02:42:35,0,0,0
2024-03-29 02:44:13,0,0,0
2024-03-29 03:14:52,0,0,0
2024-03-29 03:16:29,0,0,0
2024-03-29 03:47:15,0,60056,0
2024-03-29 03:48:51,0,0,0
2024-03-29 04:19:29,0,0,0
2024-03-29 04:21:06,672,80232,45200
2024-03-29 04:51:34,0,0,0
2024-03-29 04:53:12,0,0,0
2024-03-29 05:23:49,0,0,0
2024-03-29 05:25:25,0,0,0
2024-03-29 05:55:59,81396,63732,81060
2024-03-29 05:57:50,84876,72052,84196
2024-03-29 06:28:27,84852,77156,86045
2024-03-29 06:30:40,85260,76964,85946
2024-03-29 07:01:11,85452,70924,84764
2024-03-29 07:03:18,82380,74444,86519
2024-03-29 07:34:01,82356,70156,82813
2024-03-29 07:36:06,79860,75044,83305
2024-03-29 08:07:10,82740,71244,83035
2024-03-29 08:09:17,80820,73228,83615
2024-03-29 08:39:54,84492,80652,85176
2024-03-29 08:42:01,84877,71244,85382
2024-03-29 09:12:36,85452,72804,83920
2024-03-29 09:14:43,86604,71076,86583
2024-03-29 09:45:30,86047,76708,86470
2024-03-29 09:47:38,85620,72420,85547
2024-03-29 10:18:12,80820,72868,85295
2024-03-29 10:20:19,82164,73252,84735
2024-03-29 10:50:51,87431,72932,91715
2024-03-29 10:52:56,88140,72612,88222
2024-03-29 11:23:33,92766,70628,88300
2024-03-29 11:25:38,95271,63820,86482
2024-03-29 11:56:06,95478,70412,85164
2024-03-29 11:58:06,93900,70092,86759
2024-03-29 12:28:43,88043,73612,86361
2024-03-29 12:30:42,85958,72036,86075
2024-03-29 13:01:10,82003,79588,87299
2024-03-29 13:03:12,81354,73804,87672
2024-03-29 13:33:47,77130,78092,86784
2024-03-29 13:35:50,78732,78220,89893
2024-03-29 14:06:20,76932,68596,92010
2024-03-29 14:08:25,78660,75300,91462
2024-03-29 14:39:06,79819,62004,89550
2024-03-29 14:41:14,82119,64716,91799
2024-03-29 15:11:47,80580,66996,89333
2024-03-29 15:14:00,78228,61404,88285
2024-03-29 15:44:31,77508,60252,84093
2024-03-29 15:46:56,79020,62748,86660
2024-03-29 16:17:34,82932,72372,82857
2024-03-29 16:19:58,82524,70108,85222
2024-03-29 16:50:36,82356,69364,85164
2024-03-29 16:52:44,83316,71860,84999
2024-03-29 17:23:24,86196,74956,87037
2024-03-29 17:25:20,84276,71244,85861
2024-03-29 17:55:50,88116,68347,86588
2024-03-29 17:58:00,87564,70476,86592
2024-03-29 18:28:31,86412,72588,86609
2024-03-29 18:30:39,86028,70668,85778
2024-03-29 19:01:18,84660,69708,85290
2024-03-29 19:03:03,85044,71244,87625
2024-03-29 19:33:35,0,90376,0
2024-03-29 19:35:18,0,0,0
2024-03-29 20:05:53,22656,126864,31944
2024-03-29 20:07:41,2112,47520,0
2024-03-29 20:38:15,0,0,0
2024-03-29 20:39:51,0,0,0
2024-03-29 21:10:25,0,0,0
2024-03-29 21:11:50,0,0,0
2024-03-29 21:42:28,0,0,0
2024-03-29 21:44:17,0,0,0
2024-03-29 22:14:56,0,0,42772
2024-03-29 22:16:45,0,0,0
2024-03-29 22:47:17,0,0,0
2024-03-29 22:49:06,0,0,0
2024-03-29 23:19:44,0,0,10016
2024-03-29 23:21:28,0,0,0
2024-03-29 23:51:53,0,0,288
2024-03-29 23:53:36,0,0,0
2024-03-30 00:24:01,0,87144,0
2024-03-30 00:25:51,0,0,0
2024-03-30 00:56:24,0,45496,0
2024-03-30 00:58:10,0,0,0
2024-03-30 01:28:45,0,53048,0
2024-03-30 01:30:27,0,62760,0
2024-03-30 02:00:57,0,88344,0
2024-03-30 02:02:33,0,67200,0
2024-03-30 02:33:03,3552,0,0
2024-03-30 02:34:53,0,0,0
2024-03-30 03:05:21,0,0,13976
2024-03-30 03:07:14,0,0,0
2024-03-30 03:37:57,0,0,47452
2024-03-30 03:39:53,0,0,0
2024-03-30 04:10:28,884,83392,52608
2024-03-30 04:12:20,0,0,0
2024-03-30 04:43:03,0,0,0
2024-03-30 04:44:51,0,0,0
2024-03-30 05:15:21,0,0,0
2024-03-30 05:17:08,0,0,0
2024-03-30 05:47:45,19008,19172,89988
2024-03-30 05:49:37,0,0,0
2024-03-30 06:20:03,84276,66740,86478
2024-03-30 06:22:09,86988,67700,84925
2024-03-30 06:52:52,95175,72076,84945
2024-03-30 06:54:55,93348,72844,84248
2024-03-30 07:25:32,95265,71820,81784
2024-03-30 07:27:36,92436,71628,83675
2024-03-30 07:58:09,91233,70260,83730
2024-03-30 08:00:15,87564,69108,83186
2024-03-30 08:30:44,92592,74380,84211
2024-03-30 08:32:50,90356,73420,85417
2024-03-30 09:03:19,92690,80804,85528
2024-03-30 09:05:24,91576,77132,85828
2024-03-30 09:35:57,89484,75532,86716
2024-03-30 09:38:04,86604,73804,87595
2024-03-30 10:08:39,92004,73636,87162
2024-03-30 10:10:44,91428,77860,88413
2024-03-30 10:41:23,91020,76132,87985
2024-03-30 10:43:29,87948,74980,88142
2024-03-30 11:14:06,85428,71268,86918
2024-03-30 11:16:07,86988,72676,90262
2024-03-30 11:46:50,83892,73060,90266
2024-03-30 11:48:50,83724,75172,91661
2024-03-30 12:19:26,84084,72652,91254
2024-03-30 12:21:30,83508,68940,90961
2024-03-30 12:52:01,83892,76940,88499
2024-03-30 12:54:05,87372,67404,87891
2024-03-30 13:24:48,84660,71244,88417
2024-03-30 13:26:54,85452,72076,89121
2024-03-30 13:57:35,86988,68940,87729
2024-03-30 13:59:37,81211,68748,89910
2024-03-30 14:30:08,82356,71076,86801
2024-03-30 14:32:13,81588,71500,88652
2024-03-30 15:02:47,85236,71564,87428
2024-03-30 15:04:56,84660,67764,87134
2024-03-30 15:35:23,88524,68452,92299
2024-03-30 15:37:21,87564,67428,90896
2024-03-30 16:07:59,86988,72844,89540
2024-03-30 16:40:30,90060,73612,87236
2024-03-30 16:42:34,91212,76516,85717
2024-03-30 17:12:59,88908,72332,86674
2024-03-30 17:15:06,88332,75172,87006
2024-03-30 17:45:33,87756,75364,87049
2024-03-30 17:47:39,88524,73956,86846
2024-03-30 18:18:11,88908,75748,87225
2024-03-30 18:20:18,85836,74596,86982
2024-03-30 18:50:52,85428,72076,89312
2024-03-30 18:52:42,84876,68620,89615
2024-03-30 19:23:22,60228,10368,0
2024-03-30 19:24:46,0,0,27916
2024-03-30 19:55:16,0,15984,0
2024-03-30 19:56:58,33056,108352,0
2024-03-30 20:27:34,24352,120024,0
2024-03-30 20:29:27,0,0,20832
2024-03-30 20:59:56,0,0,0
2024-03-30 21:01:34,0,51552,0
2024-03-30 21:32:05,23040,133536,91988
2024-03-30 21:33:57,0,71608,82252
2024-03-30 22:04:31,0,0,0
2024-03-30 22:06:15,0,0,0
2024-03-30 22:36:59,0,60016,0
2024-03-30 22:38:38,0,61704,0
2024-03-30 23:09:12,0,0,0
2024-03-30 23:10:51,0,0,0
2024-03-30 23:41:17,0,27032,0
2024-03-30 23:42:54,0,0,0
2024-03-31 00:13:43,0,0,0
2024-03-31 00:15:21,0,0,0
2024-03-31 00:45:54,0,0,0
2024-03-31 00:47:32,0,0,0
2024-03-31 01:18:01,0,0,0
2024-03-31 01:19:40,30144,54144,69788
2024-03-31 01:50:14,0,63472,0
2024-03-31 01:51:50,0,0,0
2024-03-31 02:22:24,0,0,0
2024-03-31 02:24:00,0,37552,0
2024-03-31 02:54:30,0,600,0
2024-03-31 02:56:24,0,0,0
2024-03-31 03:27:08,0,0,0
2024-03-31 03:28:57,0,0,0
2024-03-31 03:59:35,0,0,13696
2024-03-31 04:01:28,0,0,16696
2024-03-31 04:32:06,0,0,17976
2024-03-31 04:33:52,0,0,24
2024-03-31 05:04:31,0,0,0
2024-03-31 05:06:25,0,39040,0
2024-03-31 05:36:59,11616,12384,91764
2024-03-31 05:38:50,0,0,0
2024-03-31 06:09:21,87372,67532,87739
2024-03-31 06:11:27,88524,68172,87059
2024-03-31 06:42:06,95995,76364,86112
2024-03-31 06:44:15,94304,77668,86165
2024-03-31 07:15:04,92272,76108,87566
2024-03-31 07:17:12,88524,75340,89407
2024-03-31 07:47:53,91020,79652,87816
2024-03-31 07:50:00,88716,73252,87348
2024-03-31 08:20:50,85836,75724,89383
2024-03-31 08:22:57,89868,74188,86719
2024-03-31 08:53:46,90636,74572,86876
2024-03-31 08:55:53,90444,76492,88348
2024-03-31 09:26:47,88548,74956,87217
2024-03-31 09:28:53,86988,71716,88801
2024-03-31 09:59:46,85644,65612,90751
2024-03-31 10:01:46,92556,73932,89563
2024-03-31 10:32:21,85260,70924,88265
2024-03-31 10:34:26,91020,73420,85931
2024-03-31 11:05:09,87372,74404,88057
2024-03-31 11:07:16,87564,76108,85261
2024-03-31 11:38:06,87012,75340,86836
2024-03-31 11:40:13,87756,80588,86719
2024-03-31 12:10:56,86796,77836,88798
2024-03-31 12:13:04,92196,74124,87525
2024-03-31 12:43:45,88932,77668,85955
2024-03-31 12:45:52,88716,75916,87863
2024-03-31 13:16:34,89676,76492,87094
2024-03-31 13:18:41,92180,74788,87629
2024-03-31 13:49:12,86604,74188,87820
2024-03-31 13:51:22,91212,75724,85492
2024-03-31 14:21:55,88524,72268,88825
2024-03-31 14:24:09,76598,60660,90083
2024-03-31 14:54:51,35441,51062,90091
2024-03-31 14:57:04,11700,54113,89837
2024-03-31 15:27:34,73322,55478,91259
2024-03-31 15:30:00,76575,59516,89395
2024-03-31 16:00:28,82932,70132,88503
2024-03-31 16:02:38,82764,71668,87624
2024-03-31 16:33:13,83340,68724,89042
2024-03-31 16:35:25,84684,66140,91307
2024-03-31 17:06:07,87180,67635,87844
2024-03-31 17:08:21,81780,66726,84111
2024-03-31 17:38:48,89100,72228,89347
2024-03-31 17:41:00,86604,69516,88892
2024-03-31 18:11:47,73632,48324,72562
2024-03-31 18:13:42,81180,71796,90982
2024-03-31 18:44:31,87767,70068,86903
2024-03-31 18:46:35,89303,65844,88588
2024-03-31 19:17:00,96636,88204,87524
2024-03-31 19:18:28,93756,82252,85596
2024-03-31 19:48:58,0,11008,0
2024-03-31 19:50:35,0,0,0
2024-03-31 20:21:09,0,0,0
2024-03-31 20:22:47,0,0,0
2024-03-31 20:53:24,0,0,0
2024-03-31 20:55:02,0,0,0
2024-03-31 21:25:28,0,0,0
2024-03-31 21:27:06,0,0,0
2024-03-31 21:57:34,0,0,0
2024-03-31 21:59:12,0,0,0
2024-03-31 22:29:49,0,0,0
2024-03-31 22:31:26,0,0,0
2024-03-31 23:01:57,0,0,0
2024-03-31 23:03:34,0,0,0
2024-03-31 23:34:22,0,19520,45848
2024-03-31 23:35:59,0,19952,0
2024-04-01 00:06:41,0,0,2080
2024-04-01 00:08:19,0,0,0
2024-04-01 00:38:58,0,21376,0
2024-04-01 00:40:41,28416,320,67352
2024-04-01 01:11:17,0,0,0
2024-04-01 01:12:56,0,40496,0
2024-04-01 01:43:26,0,100344,0
2024-04-01 01:45:05,0,70368,0
2024-04-01 02:15:52,0,26288,0
2024-04-01 02:17:31,0,36616,0
2024-04-01 02:48:02,0,13504,0
2024-04-01 02:49:41,0,0,0
2024-04-01 03:20:09,0,0,0
2024-04-01 03:21:47,5920,10976,0
2024-04-01 03:52:14,0,46528,0
2024-04-01 03:53:52,0,0,0
2024-04-01 04:24:24,0,0,0
2024-04-01 04:26:19,0,0,0
2024-04-01 04:56:54,11008,0,53572
2024-04-01 04:58:44,0,0,35548
2024-04-01 05:29:19,0,0,10208
2024-04-01 05:30:58,0,0,0
2024-04-01 06:01:24,85452,66932,84901
2024-04-01 06:03:31,87180,69900,88724
2024-04-01 06:34:16,94692,74956,85143
2024-04-01 06:36:20,92388,75916,85955
2024-04-01 07:07:05,85644,74980,87613
2024-04-01 07:09:16,84492,74188,86615
2024-04-01 07:40:10,79496,76260,87360
2024-04-01 07:42:20,80285,77732,89483
2024-04-01 08:13:07,86178,76412,87588
2024-04-01 08:15:09,84363,69412,90099
2024-04-01 08:45:40,84300,77436,88605
2024-04-01 08:47:49,83364,79204,89488
2024-04-01 09:18:19,93156,74212,92448
2024-04-01 09:20:18,90252,67748,91777
2024-04-01 09:50:52,84300,70476,90823
2024-04-01 09:53:04,83148,68556,90660
2024-04-01 10:23:34,84300,76364,88036
2024-04-01 10:25:45,84660,72100,89907
2024-04-01 10:56:32,84684,74956,90547
2024-04-01 10:58:41,81996,73292,90218
2024-04-01 11:29:24,83316,70476,89427
2024-04-01 11:31:36,83892,73036,89287
2024-04-01 12:02:18,81588,71500,89639
2024-04-01 12:04:27,83700,75596,87361
2024-04-01 12:34:59,86796,71116,87998
2024-04-01 12:37:08,82932,70860,86321
2024-04-01 13:07:37,85260,69516,89397
2024-04-01 13:09:47,83700,68044,88801
2024-04-01 13:40:15,83148,71092,89649
2024-04-01 13:42:23,81780,74380,86879
2024-04-01 14:13:00,78470,73036,90952
